Id,SalePrice
1725,235658.3586495343
1726,185588.86088007333
1727,148017.88222599123
1728,164615.99716649728
1729,167355.1290316559
1730,166858.68675348477
1731,113982.40400932718
1732,126042.84222049039
1733,113799.74848443834
1734,122854.82229050621
1735,110600.04055822775
1736,103325.64691691601
1737,294174.913955318
1738,263466.9895594635
1739,258123.90985684015
1740,220695.32693687628
1741,192547.151846889
1742,175376.0892536611
1743,172957.02609131107
1744,328075.3952854706
1745,226763.051412565
1746,190277.9073886266
1747,221259.81993106194
1748,219064.6944686554
1749,149368.68189161865
1750,127433.2518158307
1751,231638.92063593626
1752,110251.06600452866
1753,155901.55460273055
1754,202598.875224991
1755,166127.31100324873
1756,132488.03149267012
1757,115974.21096596407
1758,143113.31043340627
1759,162478.3003711853
1760,169629.57741562446
1761,152023.88441164786
1762,177519.84290657524
1763,183156.46896032756
1764,108025.52887308592
1765,185921.5046964442
1766,195195.0440054827
1767,231891.96773164975
1768,141560.5853484228
1769,159391.88403975428
1770,152239.9604627596
1771,124246.4945810262
1772,140475.60385680682
1773,115687.83137641771
1774,148615.74490693485
1775,141155.49745149753
1776,128523.5453953463
1777,102475.58711086941
1778,144840.39155527996
1779,134227.54680234374
1780,171250.49073016603
1781,123206.28011395043
1782,73423.52621534554
1783,149261.54789502244
1784,106978.46124020685
1785,140106.61728853197
1786,145734.9155424009
1787,159289.0473951798
1788,48162.11144517863
1789,101936.82261120796
1790,66333.93764733727
1791,200324.12598965113
1792,169943.7029980814
1793,124847.07188881515
1794,165314.14824512892
1795,131879.8101563466
1796,133888.4773676024
1797,127025.01707432099
1798,127262.22277001577
1799,99215.07933616207
1800,124974.36270604475
1801,121610.65404165222
1802,127629.83135714021
1803,160016.54561453353
1804,122810.18144127057
1805,137824.2299905019
1806,130591.12153911265
1807,152210.44768121018
1808,123032.39860719384
1809,143408.95840461605
1810,144353.08327875473
1811,88409.93368839088
1812,111849.89978221315
1813,133234.21408727742
1814,90316.08232659154
1815,45814.24050282041
1816,101508.2497185641
1817,114481.27807665378
1818,177199.1258688554
1819,140702.61570894235
1820,46481.69257936615
1821,117434.25639771769
1822,150458.39822661888
1823,23932.251798800833
1824,142373.31065383676
1825,152053.75552047323
1826,107972.07985635533
1827,105716.023102712
1828,146506.49038196972
1829,132665.81301102822
1830,156874.4278591171
1831,159154.6294214601
1832,85717.30662510305
1833,152384.53432126011
1834,124083.14842778357
1835,129562.80244435568
1836,133841.37602540053
1837,89484.08533994906
1838,122064.18305760622
1839,100585.98467556172
1840,152737.0535862684
1841,129603.25122204307
1842,84678.22674863326
1843,137123.60543419945
1844,144270.08941435209
1845,145515.1793306608
1846,158687.52677832305
1847,176417.55229979183
1848,39023.68228945718
1849,109326.43267667055
1850,110220.0509589379
1851,146196.72994999302
1852,111136.00498491549
1853,118267.04551224847
1854,157026.1112191165
1855,147386.99170333397
1856,221329.360000472
1857,135666.8213108137
1858,141211.01171106735
1859,108121.41427505913
1860,144176.78252024838
1861,110729.65834606491
1862,284787.7913502938
1863,274149.3911703274
1864,274168.39017472253
1865,371845.67807460047
1866,342525.19064761477
1867,217258.5676089754
1868,287513.72110269836
1869,213401.18392056326
1870,220515.32993683312
1871,261524.05538333103
1872,173793.63547792519
1873,232927.7061548269
1874,154302.6123883585
1875,188513.8563780794
1876,202463.29719994467
1877,210904.76561718603
1878,205536.811932994
1879,130771.38417138922
1880,130975.90309189446
1881,246041.4632815881
1882,236552.59081805305
1883,181438.00336624804
1884,200598.87228960905
1885,241825.32696946984
1886,283060.4141038717
1887,222712.24674789287
1888,266099.68255403795
1889,171821.70713265397
1890,109467.07093833672
1891,130096.2120915855
1892,96606.19252475607
1893,125868.59017588344
1894,119982.87471091427
1895,140134.6885303773
1896,124604.71109548135
1897,113405.75151114754
1898,107010.27766925265
1899,167130.26168870594
1900,164211.05290906876
1901,181273.85678533505
1902,170079.31200334866
1903,218889.5120605402
1904,165484.27925834764
1905,201547.5255357722
1906,174860.65802136814
1907,227547.30184752337
1908,109979.70805181365
1909,127316.90481159248
1910,118533.81319702935
1911,222940.00422811293
1912,310825.03272418206
1913,166961.2529999654
1914,53998.56085425726
1915,331034.54666054394
1916,54088.47950763191
1917,233053.3360471583
1918,139403.67037719622
1919,169583.30595637683
1920,161972.38952324953
1921,380400.8773059592
1922,331544.7467919835
1923,236511.9131221329
1924,219712.5757252224
1925,203940.33629600768
1926,370704.57422662486
1927,128642.61858758179
1928,170397.908974868
1929,117963.91002647643
1930,124949.20172167942
1931,140008.65829241526
1932,134226.28604832175
1933,201841.12549254711
1934,193305.64524602814
1935,178089.25354960817
1936,211644.426750888
1937,174150.5187652966
1938,167255.56106619915
1939,269002.92506352847
1940,206562.80102948885
1941,175827.99615307624
1942,174974.31428005517
1943,233339.4150202542
1944,369372.159688226
1945,401755.0375356579
1946,143608.2276850402
1947,165165.790313983
1948,178178.41242224677
1949,260080.4252982472
1950,187743.11197686172
1951,250290.90527693857
1952,218374.46195195697
1953,170455.88429311902
1954,190711.08927748824
1955,142256.16577131324
1956,282540.8628103337
1957,160003.50525554607
1958,264398.25513880287
1959,139316.95253959246
1960,98471.05145759089
1961,119439.95776703698
1962,98922.31778770592
1963,112376.41660252126
1964,103231.80523808068
1965,134391.43369550083
1966,131712.468130679
1967,313587.63653238106
1968,415979.588169836
1969,387749.34673177946
1970,395285.29244882
1971,446068.3901611372
1972,372153.9706438359
1973,292515.9927047409
1974,338498.2270249455
1975,475834.2672309782
1976,283821.03054332716
1977,365478.8094561073
1978,345950.38252978766
1979,321954.46500067186
1980,205144.05960363516
1981,358997.7815515859
1982,219103.7245159024
1983,206412.22071123263
1984,191653.74109883897
1985,227605.40515844588
1986,207219.68055542564
1987,210138.52236742695
1988,177663.58498660853
1989,195445.2076422968
1990,214514.05061292776
1991,234799.40063138626
1992,231870.36451098486
1993,162843.7126489359
1994,233135.42244062293
1995,192904.41850317788
1996,285558.28705109016
1997,326996.7295826663
1998,322873.9059320336
1999,315175.9380018305
2000,315442.0845677115
2001,294113.67017185333
2002,252995.45938210166
2003,260322.0849028487
2004,291898.6674933522
2005,234680.0179808229
2006,225431.33254413772
2007,244473.01782222046
2008,231451.09842524544
2009,205451.6604831069
2010,198029.31856039417
2011,143850.9177019475
2012,181339.3680601985
2013,179658.89825588022
2014,185269.42420091067
2015,210184.31079819385
2016,195862.14178302838
2017,196390.01532487402
2018,105064.12715826649
2019,138024.38639010594
2020,89905.3088257346
2021,92015.06424596475
2022,197073.47779102047
2023,140260.9465209379
2024,289401.24007768324
2025,362345.63503311615
2026,171699.85580580257
2027,156691.90604511707
2028,158961.67017352814
2029,173879.89164683013
2030,255975.77128052205
2031,237296.8415159036
2032,258556.78766841098
2033,252527.2458196336
2034,174239.6071372821
2035,233622.5726796444
2036,203716.4750206899
2037,214943.78705723787
2038,333374.2581195637
2039,224851.1492694813
2040,298533.6513209247
2041,305620.463897709
2042,209784.9588420469
2043,179274.7354363678
2044,182919.71522327838
2045,207348.35530022084
2046,141910.7443554987
2047,139459.81916183868
2048,141061.462024572
2049,132499.22439214896
2050,163769.86207998858
2051,108582.93798445025
2052,110186.18314973387
2053,140040.6463191337
2054,79245.05937437294
2055,164011.17545741884
2056,138029.69721079367
2057,99815.48912132852
2058,214914.52884524298
2059,130154.98779017408
2060,193190.4216589362
2061,172074.87533229322
2062,123827.7726755417
2063,107781.14540710964
2064,141102.4666157973
2065,110219.58342014166
2066,171541.9493322735
2067,120346.91269322584
2068,148501.6397869141
2069,86609.4653774891
2070,111194.6874156458
2071,91996.40968597942
2072,158378.6374502392
2073,122664.9140209597
2074,173696.1430029209
2075,158075.93814103934
2076,119259.20512701385
2077,161758.87714829767
2078,132641.1569952388
2079,133770.1124151586
2080,110807.17410964804
2081,124390.09963196656
2082,137917.04868794378
2083,156043.11021230515
2084,103034.62969871558
2085,108077.72371626366
2086,112901.80098521255
2087,127720.073953357
2088,112613.06189624482
2089,68526.55385369185
2090,127595.32861095178
2091,104014.82680605102
2092,139839.9276358452
2093,152176.84383310477
2094,129510.89594414498
2095,152843.2637890816
2096,77636.45136232203
2097,94447.95841936726
2098,158070.55511144234
2099,33714.95365212194
2100,64301.71482699993
2101,115150.2908994332
2102,132895.82386379567
2103,104761.68896588759
2104,151181.10403062863
2105,149753.3232527002
2106,43147.09777390797
2107,196106.13111199968
2108,117938.76952434878
2109,114129.1316759421
2110,131989.5541951364
2111,140219.39211381954
2112,144882.24705360504
2113,127000.54024371033
2114,121355.54877720209
2115,169083.11610271636
2116,125180.44471107924
2117,162129.02822599746
2118,130527.19664435793
2119,121087.63929292996
2120,111373.1198002143
2121,90030.62411685626
2122,118363.99562178517
2123,85747.38408963045
2124,176426.78838211985
2125,129662.90353927994
2126,166419.81796224928
2127,188665.3133120609
2128,137767.02502069762
2129,86004.3717149786
2130,135104.87156756705
2131,142011.1369593122
2132,122333.62404980283
2133,126548.78350968257
2134,123196.23800038564
2135,104747.2801604388
2136,71786.21279370319
2137,106982.22552560945
2138,130018.50762755342
2139,146520.74140227435
2140,145223.05735443538
2141,168379.64179658343
2142,130273.21010259568
2143,154225.90275749122
2144,127077.87331987615
2145,144199.58303740795
2146,187386.67876724224
2147,131211.12417970592
2148,140048.8392615122
2149,149806.5813912127
2150,233919.50226961088
2151,124624.27241793089
2152,197328.5940199715
2153,187542.13635404536
2154,108670.58047478093
2155,138235.64293884666
2156,267690.7907156877
2157,237198.533756059
2158,234178.61711856298
2159,220224.83202308434
2160,194877.32735272485
2161,232145.56635282323
2162,383188.0194050989
2163,351463.67518552725
2164,248116.15675876295
2165,205714.2623126615
2166,164962.7232296281
2167,223760.854391033
2168,184470.46281402727
2169,195965.13417510135
2170,215088.93014408625
2171,157393.6940043398
2172,131979.55450963718
2173,179905.48912146094
2174,225323.67027150438
2175,276029.20153682615
2176,302778.4300760836
2177,243555.12612950016
2178,213772.76188263024
2179,133685.28136529907
2180,227496.79382099176
2181,195670.46733016928
2182,221819.2062718842
2183,191733.90296985127
2184,118371.13070993079
2185,130127.65475975594
2186,156611.367402189
2187,142230.4009923631
2188,154398.51389353123
2189,313756.5121964811
2190,72373.16276010533
2191,71993.204029152
2192,81173.19575421797
2193,135162.04262890742
2194,108034.11635162018
2195,106073.34515941568
2196,102330.0754239001
2197,115879.4534550904
2198,175923.4103704609
2199,184037.793753593
2200,160583.31443079514
2201,156592.22406018822
2202,202065.98335921654
2203,130094.83493978204
2204,183820.01885242923
2205,123249.13800168602
2206,152967.21346343274
2207,227123.43842777825
2208,254963.9465676578
2209,258932.88240935764
2210,120013.77284442773
2211,123067.5764068301
2212,124937.67440770887
2213,112898.97806325747
2214,137599.85556295444
2215,105198.28154832963
2216,166701.59880451765
2217,51789.54805596208
2218,68406.84173822234
2219,65468.07394475193
2220,41044.754849358374
2221,331886.82463558513
2222,294610.8649432229
2223,279557.069729855
2224,209190.5050928658
2225,110065.93025565101
2226,187673.67854567897
2227,195168.20126631495
2228,277293.76897280983
2229,243212.6978027617
2230,151761.24668019015
2231,206652.10677554307
2232,183703.7786475441
2233,190129.23573628254
2234,244383.74529330584
2235,226057.2162041178
2236,243401.4005557903
2237,305264.44742396555
2238,193776.07764050027
2239,115424.48854690103
2240,153388.004244123
2241,152630.3518768259
2242,121042.9955698906
2243,126154.74688335712
2244,102708.4006630588
2245,112125.57744585961
2246,135105.89929775742
2247,139495.42973984504
2248,125777.28987285367
2249,115837.31988911226
2250,127560.13073487772
2251,114188.38263011514
2252,199502.25328883005
2253,160921.97263925424
2254,179536.42825217434
2255,190295.0689178197
2256,171494.07363632717
2257,211251.13414704986
2258,150429.49837242404
2259,176389.04531221284
2260,157831.82256433606
2261,217880.1893351918
2262,233879.28134103527
2263,384809.4937339245
2264,457204.219927451
2265,178203.56957384036
2266,321692.1738413015
2267,394250.8191020112
2268,420133.18786100607
2269,142243.19981806935
2270,192701.12011743803
2271,218501.10185698618
2272,200750.32022973645
2273,156322.27387197252
2274,185833.34656153765
2275,170206.62731695542
2276,198583.02257755498
2277,182893.94724399102
2278,154033.00544195186
2279,134798.64273226523
2280,104793.62809094548
2281,151595.93474907574
2282,163580.51569720573
2283,115956.12461384106
2284,122473.3716319644
2285,141943.75830605993
2286,119070.33105077886
2287,384482.90950618446
2288,297345.11689323134
2289,358568.4141334539
2290,436427.1606697885
2291,356886.6726988129
2292,420846.901439483
2293,465350.2811932066
2294,396410.97787637543
2295,457455.0420516342
2296,285153.38101244636
2297,379931.7463006841
2298,361287.1591787929
2299,361654.16482109134
2300,329044.4281836624
2301,328014.57152720756
2302,266004.42837792815
2303,251174.108748216
2304,269960.86336139997
2305,222879.35450658615
2306,211894.25002891046
2307,210869.08980239154
2308,238973.30081465992
2309,305160.99916733225
2310,217662.16590360756
2311,222426.29728940054
2312,190016.38205741497
2313,168317.33812099136
2314,188531.9955594496
2315,193674.1303752137
2316,205694.39557015424
2317,197401.66752489778
2318,188991.96238486946
2319,196925.32188428118
2320,193772.17998597614
2321,234900.76957422553
2322,200023.57098828448
2323,201497.75056751963
2324,185888.53601466888
2325,221043.61054813006
2326,172651.4498582898
2327,206724.597853672
2328,223106.54053103284
2329,194909.81870209856
2330,189344.93949308002
2331,339136.5188380199
2332,384851.61651119444
2333,323088.51700997585
2334,278295.0694747727
2335,300942.2258579403
2336,321171.7832068208
2337,209267.32362457452
2338,266773.9080533311
2339,232070.03869038576
2340,404759.3878252939
2341,218981.32886285178
2342,238778.2942821483
2343,240190.35460077674
2344,226861.76041572535
2345,245385.64172953996
2346,218716.3770980882
2347,210851.0026297578
2348,252634.77613518335
2349,214135.2364314262
2350,314476.58496341464
2351,286140.08845721895
2352,244910.14473584044
2353,254820.4292268037
2354,171244.51569097018
2355,158795.0445494656
2356,154179.37493035488
2357,196467.51616918278
2358,198049.85123160924
2359,127498.5918131335
2360,120190.237321202
2361,155117.99849179492
2362,254491.5913159956
2363,140459.72008468164
2364,164980.12589163805
2365,208827.80984819093
2366,194641.32886723767
2367,216928.05195163848
2368,225765.70337306627
2369,212510.49470402458
2370,172005.6800244205
2371,163804.3672989526
2372,191261.9860194879
2373,286610.2408476128
2374,324433.6057230128
2375,244664.04211683286
2376,299913.83495746815
2377,345270.73457459506
2378,147695.52268578007
2379,220587.44936767436
2380,141947.6910209696
2381,175232.43300288817
2382,213626.1643600968
2383,200878.1501465671
2384,237358.40247765544
2385,159168.7289631022
2386,136187.74280624551
2387,128198.1115686635
2388,100290.04347648763
2389,115924.2864685923
2390,153118.487099918
2391,153067.33652102127
2392,113309.22846425377
2393,178951.56465137028
2394,141689.62826762378
2395,211532.37920277187
2396,137418.32913348003
2397,218441.15046405612
2398,118206.42016752443
2399,74734.74936215306
2400,65031.32005947706
2401,138009.42154215963
2402,137075.28676820785
2403,143397.71540221095
2404,145762.7147233028
2405,159422.58317121293
2406,140049.79917861108
2407,121349.22695051628
2408,148140.97305640258
2409,107894.11628552276
2410,186788.25810448948
2411,112338.56440926506
2412,163360.944915527
2413,118219.01975145598
2414,174400.69326638815
2415,127804.36327480013
2416,129822.74533424078
2417,135399.87754068943
2418,132759.65875772265
2419,120587.37631331821
2420,124113.37385132507
2421,144430.54710402462
2422,104930.59029568214
2423,131281.68687364866
2424,151754.33117219293
2425,228667.6074913455
2426,148607.99560715427
2427,135276.47735236242
2428,185436.06697872112
2429,97896.77702539181
2430,130104.20694883133
2431,100000.4628552561
2432,151327.22587403236
2433,161040.28067994543
2434,147959.21824572614
2435,171202.88419628266
2436,114783.23189547664
2437,93206.16183083295
2438,110874.66011007427
2439,102216.62726015697
2440,130348.16367624514
2441,100129.908603494
2442,97391.49911705614
2443,141085.3811316408
2444,141025.9271914729
2445,93326.26742036379
2446,136993.42123353825
2447,195775.059379455
2448,135611.1704970257
2449,117461.26589155273
2450,156382.90017889952
2451,121523.74209557148
2452,205189.69633205608
2453,93204.4423987511
2454,130537.23387034808
2455,132930.25683220656
2456,142758.90130683803
2457,154390.83897673932
2458,141869.18318064103
2459,116369.25358365878
2460,147876.242340723
2461,130935.68719442043
2462,137198.4549498646
2463,132989.0806024499
2464,189778.80945514858
2465,147276.9975636183
2466,117260.91690638894
2467,119741.39166006615
2468,89017.6583831081
2469,85757.49956123892
2470,211252.3644086552
2471,229486.5854911473
2472,185851.50733794144
2473,112267.11622071255
2474,58669.23392187452
2475,215598.2691156845
2476,105680.31449291628
2477,119293.65604670491
2478,157742.05757944897
2479,100442.73769956321
2480,161717.6466634163
2481,128612.06111253257
2482,121666.28384748928
2483,109261.76748583105
2484,128671.12893012248
2485,123042.49782043387
2486,161027.8320580207
2487,200692.01684985723
2488,175606.16592930793
2489,163074.3075938783
2490,154455.22964431602
2491,92706.31285186799
2492,200366.9898590538
2493,149565.4780567956
2494,152366.0917591948
2495,74691.28596694453
2496,229177.36549994355
2497,160037.95956022118
2498,110327.0790257841
2499,74478.5795601809
2500,116817.00082084636
2501,138798.74397935992
2502,149104.59010552586
2503,101287.03277515515
2504,179365.87376844237
2505,230955.49462056445
2506,254523.7770918309
2507,278918.08499635087
2508,251878.25764856237
2509,216629.78764979215
2510,213894.68242065952
2511,180221.24577902246
2512,216739.86776726344
2513,222410.35263906105
2514,301673.3550700198
2515,160189.8641228847
2516,171918.1920421142
2517,150875.7290859883
2518,156052.54300403275
2519,245045.6602695564
2520,225561.7706875241
2521,190891.7298459573
2522,219646.10743597685
2523,115893.89144152164
2524,139027.08613960986
2525,158077.37615074578
2526,155333.8262056614
2527,117160.21534985886
2528,129726.00903044356
2529,157126.00656118448
2530,127245.51709164452
2531,265553.2826574869
2532,222838.82015824888
2533,199995.7155407421
2534,244579.35452587815
2535,277496.722866716
2536,228895.35734036152
2537,255769.46247183922
2538,195300.68672252988
2539,188346.33056085644
2540,189461.7237883096
2541,181106.54927488603
2542,164884.5576544287
2543,121907.67785635393
2544,125524.35780725616
2545,136305.6293922629
2546,120739.63700782851
2547,150311.15785446524
2548,163363.85542842973
2549,158231.76404718723
2550,690932.2844924035
2551,137389.5056958237
2552,135674.15664242912
2553,59886.87690241606
2554,83786.87472464447
2555,104588.55777323153
2556,95136.93385083921
2557,97315.72321044299
2558,167946.39604923042
2559,154167.08962719742
2560,170064.0200605027
2561,155258.24316720077
2562,170608.05109935178
2563,158853.50206939585
2564,199659.2741979981
2565,155588.77810053283
2566,160039.241213642
2567,141973.20592394058
2568,222905.86744044098
2569,237279.691165275
2570,114751.25076747715
2571,196957.88620425772
2572,163804.52100325393
2573,230682.6707759598
2574,274761.28071965056
2575,143921.58551658742
2576,140973.7194594975
2577,156257.08746722265
2578,82449.82048161601
2579,51156.47030067182
2580,106205.01146249153
2581,117739.97672211594
2582,125826.89482873696
2583,281109.9770099839
2584,180230.39203697658
2585,180708.88060019666
2586,218017.24160014896
2587,199457.5192963453
2588,136242.37782372022
2589,147128.87155413924
2590,202319.73479567422
2591,235497.0821909833
2592,217431.59728336142
2593,253021.1952762821
2594,178487.10099061317
2595,214918.71349698666
2596,292110.6360124548
2597,198158.3529517295
2598,274547.93509081437
2599,342946.996169389
2600,174383.73061039147
2601,143726.77485413238
2602,73217.36884475424
2603,86168.44444590562
2604,95693.34288618626
2605,75121.42835110927
2606,140347.986643411
2607,211350.54402681405
2608,194849.5150145979
2609,157128.0312944667
2610,112484.17688382947
2611,135583.79292528308
2612,152704.09304988338
2613,120357.96753999725
2614,108216.81682041619
2615,156424.63858636405
2616,155507.92401158618
2617,208786.93318492582
2618,223964.57063519332
2619,213668.06319578172
2620,192033.7805675178
2621,177650.10246049432
2622,187707.18044633372
2623,231414.92319424945
2624,291824.2324684565
2625,293621.8366451501
2626,173681.5809199703
2627,185471.37569906528
2628,464443.0252133554
2629,488396.9127724788
2630,383019.22527632216
2631,464558.417320616
2632,413980.2999026323
2633,318605.68648805947
2634,423889.0003305189
2635,154623.52510954643
2636,170188.28444888187
2637,206658.51275422756
2638,276991.71843691164
2639,193778.0985226771
2640,158336.66241444641
2641,103145.11441231327
2642,167498.13689754304
2643,104185.91565179493
2644,112222.96072228538
2645,112650.68525958416
2646,97416.90889611572
2647,106100.20874321001
2648,138484.0800259877
2649,153578.9886619936
2650,130855.38711991702
2651,132231.8352817942
2652,389784.0953894476
2653,260669.14018200542
2654,281624.1843483226
2655,414132.96857521764
2656,332581.7414803256
2657,373421.76124289
2658,325243.05170538684
2659,328629.5919539613
2660,365985.3193776088
2661,374624.4414046452
2662,384456.44548559975
2663,287600.11023638095
2664,298784.8161787589
2665,345649.8889317526
2666,301038.1843612072
2667,189215.58886377257
2668,192787.0241287058
2669,196201.72266130516
2670,277888.46987401467
2671,199990.92663513758
2672,196478.1040612175
2673,197049.97353918687
2674,195508.43982360134
2675,190222.72077223595
2676,194666.2532893053
2677,214075.139492238
2678,249323.5497304501
2679,294061.14552387735
2680,300429.1413063823
2681,403180.9521703192
2682,324690.8587857693
2683,483665.3760563985
2684,320598.3897260578
2685,324632.39660075883
2686,265541.733107507
2687,304365.42684171174
2688,228163.41306910454
2689,217661.63718093716
2690,392280.1263599873
2691,204133.94759922096
2692,164990.90449861682
2693,211328.5054827195
2694,160400.36005514703
2695,203340.73442232708
2696,189121.67749374977
2697,191894.2226479735
2698,206914.15780327778
2699,166392.0398953458
2700,143387.87587916024
2701,140362.5483272801
2702,102418.31498373178
2703,127010.62629583717
2704,149650.86189176101
2705,110330.3179270082
2706,92021.97509125428
2707,106355.26680128096
2708,137011.68215403386
2709,125135.51491339185
2710,134969.2733341357
2711,289826.1691869342
2712,397247.40585961024
2713,169051.36390101362
2714,148709.02042333985
2715,174983.12915388064
2716,135935.09260453517
2717,194546.4669093014
2718,211926.8328834622
2719,138612.99022907118
2720,181682.45584762096
2721,126468.95207912428
2722,171750.81954051612
2723,138307.44984896184
2724,122858.54732492164
2725,122670.66803076048
2726,149826.6557797016
2727,170944.97769942018
2728,180181.98628422216
2729,142753.04225028597
2730,147994.16352981218
2731,130798.37844432308
2732,143106.72720794752
2733,167133.14660619863
2734,129865.8814424728
2735,142993.5456569611
